Id,Age,Job,MaritalStatus,Education,Default,Balance,HomeInsurance,Loan,Communication,DayLastContacted,MonthLastContacted,Contacts,DaysPassed,Attempts,Outcome,CallStartTime,CallEndTime,Insurance
CP1909,49,management,single,tertiary,0,7443,0,0,telephone,19,jun,5,211,2,failure,13:38:18,13:43:11,1
CP1910,60,admin.,divorced,secondary,0,-41,1,1,cellular,6,feb,1,262,1,failure,14:59:37,15:27:15,1
CP1911,24,student,single,secondary,0,382,0,0,cellular,13,nov,2,92,3,failure,11:10:12,11:14:28,1
CP1912,58,retired,married,secondary,0,2714,0,0,cellular,26,may,1,287,2,failure,16:17:46,16:20:31,1
CP1913,34,blue-collar,married,secondary,0,-436,1,0,,26,may,1,-1,0,,9:47:15,9:52:32,0
CP1914,57,management,married,tertiary,0,830,1,1,cellular,8,may,1,367,1,success,11:58:33,12:09:35,1
CP1915,40,unemployed,single,tertiary,0,7968,0,0,cellular,3,sep,1,93,1,success,16:45:23,16:57:36,1
CP1916,45,services,married,secondary,0,-839,1,0,,28,may,1,-1,0,,13:38:40,13:39:48,0
CP1917,45,technician,married,,0,886,1,0,cellular,13,oct,2,42,1,failure,11:21:01,11:22:16,0
CP1918,45,admin.,divorced,secondary,0,984,1,0,,8,may,5,-1,0,,16:36:15,16:41:13,0
CP1919,40,management,single,tertiary,0,171,0,0,cellular,19,aug,3,-1,0,,10:58:29,11:19:10,0
CP1920,58,management,married,tertiary,0,3768,1,0,,18,jun,1,-1,0,,17:14:32,17:19:48,0
CP1921,49,blue-collar,married,primary,0,-157,1,0,cellular,7,jul,3,-1,0,,16:37:35,16:45:46,1
CP1922,41,self-employed,single,tertiary,0,1755,0,0,,11,jun,10,-1,0,,15:15:25,15:17:57,0
CP1923,49,blue-collar,married,primary,0,399,0,0,cellular,29,jan,1,-1,0,,15:36:21,15:47:40,0
CP1924,27,management,single,tertiary,0,2802,1,0,cellular,18,may,1,-1,0,,9:08:32,9:09:56,0
CP1925,37,admin.,single,secondary,0,1003,0,0,cellular,9,jul,3,-1,0,,13:15:51,13:20:10,0
CP1926,53,admin.,divorced,secondary,0,-394,1,0,,15,may,2,-1,0,,13:56:00,14:05:59,0
CP1927,39,technician,married,secondary,0,768,1,1,,27,may,4,-1,0,,10:21:35,10:24:26,0
CP1928,40,unemployed,married,secondary,0,1960,1,0,,2,jun,6,-1,0,,12:59:45,13:09:50,1
CP1929,32,technician,single,secondary,0,493,0,0,cellular,13,aug,2,-1,0,,16:54:23,16:59:12,0
CP1930,28,technician,single,tertiary,0,386,0,0,cellular,25,may,1,-1,0,,11:51:11,12:05:38,1
CP1931,53,blue-collar,married,secondary,0,21522,0,0,,24,jun,4,-1,0,,11:56:21,11:58:47,0
CP1932,57,retired,married,primary,0,3518,1,0,cellular,25,aug,3,-1,0,,10:54:25,11:04:51,1
CP1933,48,blue-collar,married,secondary,0,1405,1,0,,14,may,2,-1,0,,10:50:14,11:00:43,1
CP1934,47,technician,married,secondary,0,1167,1,0,cellular,2,feb,3,73,2,success,11:15:23,11:17:42,0
CP1935,37,admin.,married,secondary,0,1207,1,0,telephone,6,apr,2,138,2,success,15:57:35,16:20:08,1
CP1936,32,management,single,tertiary,0,1160,1,1,,11,jun,2,-1,0,,17:56:01,18:03:31,0
CP1937,30,admin.,married,secondary,0,1794,0,0,cellular,20,nov,1,-1,0,,14:33:59,14:51:14,1
CP1938,41,admin.,divorced,secondary,0,6046,1,1,telephone,15,mar,6,182,2,success,16:53:22,16:58:22,1
CP1939,31,management,married,tertiary,0,8312,0,0,cellular,29,aug,13,-1,0,,17:43:56,17:44:39,0
CP1940,58,blue-collar,married,primary,0,0,0,0,telephone,16,jul,6,-1,0,,11:54:53,12:04:11,0
CP1941,23,blue-collar,single,secondary,0,492,1,0,,4,jun,1,-1,0,,12:21:38,12:32:16,1
CP1942,43,management,married,tertiary,0,79,0,0,cellular,26,may,1,-1,0,,10:05:50,10:16:30,1
CP1943,32,management,single,tertiary,0,6542,1,0,cellular,15,may,4,175,5,failure,17:38:58,18:05:36,1
CP1944,44,management,married,tertiary,0,1138,0,0,cellular,27,aug,3,-1,0,,16:43:31,16:52:14,1
CP1945,63,retired,single,tertiary,0,791,0,0,cellular,21,oct,2,-1,0,,12:15:22,12:18:54,1
CP1946,36,technician,single,secondary,0,9149,1,0,cellular,13,aug,3,-1,0,,14:57:17,14:59:38,0
CP1947,32,management,single,tertiary,0,0,0,0,cellular,29,aug,2,-1,0,,12:46:22,12:50:37,0
CP1948,42,blue-collar,married,secondary,0,-274,1,0,cellular,10,jul,1,-1,0,,14:51:19,14:52:34,0
CP1949,21,student,single,primary,0,1596,0,0,cellular,26,aug,1,93,2,failure,10:10:32,10:12:27,0
CP1950,39,management,single,tertiary,0,2454,1,0,cellular,4,may,3,263,2,failure,13:27:51,13:39:47,1
CP1951,31,blue-collar,single,secondary,0,5607,0,0,,20,may,1,-1,0,,12:39:28,12:43:49,0
CP1952,42,self-employed,married,tertiary,0,-266,0,1,,25,jun,1,-1,0,,16:01:46,16:07:08,0
CP1953,51,management,married,tertiary,0,2704,1,0,telephone,21,jul,1,-1,0,,9:39:42,9:47:05,0
CP1954,36,management,married,tertiary,0,495,0,0,cellular,11,sep,1,37,5,success,10:34:14,10:35:45,1
CP1955,47,technician,married,secondary,0,636,0,0,cellular,4,aug,2,-1,0,,13:32:18,13:39:14,0
CP1956,35,blue-collar,married,primary,0,-239,1,0,,26,may,1,-1,0,,9:22:29,9:27:10,0
CP1957,32,technician,married,secondary,0,901,1,0,,21,may,3,-1,0,,11:30:10,11:31:52,0
CP1958,47,blue-collar,married,secondary,0,947,0,1,cellular,29,aug,17,-1,0,,10:33:40,10:34:04,0
CP1959,29,management,single,tertiary,0,0,0,0,,16,may,25,-1,0,,12:46:07,12:46:23,0
CP1960,35,management,married,tertiary,0,0,0,0,cellular,26,aug,2,-1,0,,15:56:11,16:03:27,0
CP1961,46,admin.,married,secondary,0,659,1,0,telephone,29,jul,11,-1,0,,14:57:21,15:16:08,1
CP1962,39,management,divorced,tertiary,0,-999,1,0,,27,may,1,-1,0,,15:38:47,15:44:00,0
CP1963,44,management,married,tertiary,0,0,1,0,cellular,31,jul,5,-1,0,,10:40:37,10:41:26,0
CP1964,32,management,married,tertiary,0,3442,0,0,cellular,18,nov,1,-1,0,,11:33:05,11:41:00,0
CP1965,64,retired,married,secondary,0,4787,0,0,cellular,28,apr,1,182,1,success,13:07:41,13:14:13,1
CP1966,46,technician,married,secondary,0,179,0,1,,18,jun,1,-1,0,,17:06:35,17:08:44,0
CP1967,64,self-employed,married,tertiary,0,661,0,0,cellular,21,dec,2,294,2,failure,13:45:54,13:52:01,1
CP1968,33,admin.,married,secondary,0,796,1,0,telephone,6,apr,1,-1,0,,13:12:23,13:15:59,0
CP1969,31,management,married,tertiary,0,2667,1,0,cellular,2,mar,2,-1,0,,15:56:53,15:58:06,0
CP1970,31,management,married,tertiary,0,13,0,0,cellular,28,aug,5,-1,0,,12:12:51,12:14:41,0
CP1971,49,housemaid,married,primary,0,78,0,0,telephone,10,jul,1,-1,0,,15:44:01,15:46:20,0
CP1972,25,student,single,secondary,0,1747,1,0,cellular,24,jul,1,-1,0,,12:21:05,12:36:08,1
CP1973,29,blue-collar,married,secondary,0,0,1,0,cellular,11,may,6,-1,0,,17:55:03,17:56:59,0
CP1974,53,management,married,tertiary,0,1624,0,0,cellular,11,nov,3,97,7,success,17:35:30,17:38:16,1
CP1975,48,blue-collar,married,primary,0,278,1,0,,5,may,2,-1,0,,13:20:12,13:22:17,0
CP1976,35,management,married,tertiary,0,867,1,0,,2,jun,3,-1,0,,16:42:59,16:46:49,1
CP1977,42,management,divorced,tertiary,0,1775,1,0,telephone,5,feb,5,-1,0,,13:05:21,13:09:57,0
CP1978,34,technician,married,secondary,0,1072,0,1,cellular,5,feb,1,252,2,failure,16:41:51,16:44:07,0
CP1979,42,management,married,tertiary,0,157,1,1,cellular,28,jan,1,-1,0,,9:41:20,9:43:36,0
CP1980,37,blue-collar,single,secondary,0,2235,1,0,cellular,20,apr,2,151,2,failure,9:56:04,10:03:03,0
CP1981,44,self-employed,single,tertiary,0,1367,1,0,cellular,13,apr,3,146,1,other,15:28:20,15:48:52,1
CP1982,32,services,married,secondary,0,4885,1,1,cellular,18,nov,2,-1,0,,13:25:15,13:31:55,0
CP1983,48,management,married,secondary,0,-876,0,1,cellular,31,jul,16,-1,0,,12:33:37,12:33:43,0
CP1984,49,services,divorced,secondary,0,947,0,0,,20,jun,2,-1,0,,15:24:45,15:38:13,1
CP1985,39,services,married,secondary,0,0,1,1,,21,may,3,-1,0,,13:11:53,13:15:53,0
CP1986,49,housemaid,married,primary,0,0,0,0,telephone,9,jul,1,-1,0,,10:35:31,10:37:17,0
CP1987,59,self-employed,married,primary,0,671,1,0,cellular,15,may,2,332,3,failure,10:52:24,10:53:21,0
CP1988,26,technician,single,secondary,0,1231,1,0,cellular,4,sep,1,93,7,success,12:39:15,12:43:05,1
CP1989,29,admin.,single,secondary,0,27,1,0,cellular,6,may,1,-1,0,,15:24:00,15:36:34,1
CP1990,58,admin.,divorced,secondary,0,1947,0,0,telephone,26,oct,1,-1,0,,14:58:04,15:01:52,1
CP1991,31,blue-collar,married,primary,0,224,1,0,cellular,18,may,1,-1,0,,10:30:47,10:32:46,0
CP1992,57,blue-collar,married,secondary,0,1521,1,1,cellular,18,may,2,178,5,failure,12:33:20,12:35:02,0
CP1993,23,services,single,secondary,0,210,1,0,,20,may,1,-1,0,,10:21:58,10:30:25,0
CP1994,32,services,married,primary,0,228,1,0,cellular,21,jul,6,-1,0,,12:16:48,12:33:45,1
CP1995,27,services,married,secondary,0,0,1,0,cellular,17,jul,5,-1,0,,14:26:27,14:42:58,1
CP1996,42,management,divorced,tertiary,0,497,0,0,,15,may,22,-1,0,,15:25:22,15:26:46,0
CP1997,31,entrepreneur,single,tertiary,1,-405,1,1,cellular,13,aug,2,-1,0,,17:46:44,17:58:27,1
CP1998,68,retired,married,secondary,0,1443,0,0,telephone,21,dec,2,257,1,success,12:50:31,13:24:53,1
CP1999,29,technician,single,secondary,0,3466,0,0,cellular,21,apr,1,-1,0,,9:43:52,9:48:26,1
CP2000,35,management,married,tertiary,0,925,0,0,cellular,8,jun,4,-1,0,,10:26:13,10:29:33,1
CP2001,43,technician,married,tertiary,0,2643,0,0,cellular,12,aug,3,100,5,success,12:58:47,13:01:55,1
CP2002,32,technician,single,secondary,0,0,0,0,cellular,18,aug,4,-1,0,,13:27:29,13:37:23,1
CP2003,55,technician,divorced,tertiary,0,0,0,0,cellular,17,nov,2,91,1,success,9:38:42,9:40:56,1
CP2004,37,blue-collar,married,secondary,0,604,1,0,cellular,7,oct,1,495,1,failure,15:55:09,16:01:20,1
CP2005,48,technician,married,secondary,0,23495,0,0,cellular,22,aug,8,-1,0,,11:26:21,11:27:24,0
CP2006,77,retired,divorced,secondary,0,3417,0,0,cellular,12,nov,1,-1,0,,16:19:12,16:21:26,1
CP2007,56,services,married,secondary,0,705,1,0,,29,may,2,-1,0,,9:54:20,9:56:51,0
CP2008,55,admin.,married,secondary,0,139,0,0,cellular,30,apr,1,-1,0,,13:05:24,13:09:25,1
CP2009,24,management,married,,0,448,0,0,cellular,14,apr,1,-1,0,,12:06:36,12:12:00,1
CP2010,41,services,married,secondary,0,33,1,1,,27,may,1,-1,0,,10:28:00,10:29:22,0
CP2011,32,services,single,secondary,0,0,1,0,cellular,31,jul,13,-1,0,,13:10:04,13:11:43,0
CP2012,58,management,divorced,tertiary,0,0,0,0,telephone,10,jul,7,-1,0,,14:33:32,14:37:19,0
CP2013,52,self-employed,married,secondary,0,273,0,0,,7,may,1,-1,0,,15:57:45,16:01:32,0
CP2014,34,technician,single,tertiary,0,9851,1,0,cellular,20,nov,5,-1,0,,13:03:22,13:05:30,0
CP2015,47,admin.,divorced,secondary,0,555,1,1,telephone,17,oct,1,-1,0,,17:08:36,17:16:34,1
CP2016,35,services,married,secondary,0,871,1,0,,1,jul,1,-1,0,,10:03:37,10:05:25,0
CP2017,32,blue-collar,married,secondary,0,897,1,0,cellular,7,apr,3,322,2,failure,17:34:14,17:39:07,0
CP2018,33,technician,married,secondary,0,806,0,0,cellular,17,apr,1,-1,0,,14:59:31,15:01:19,1
CP2019,63,management,married,,0,2352,0,0,telephone,4,may,7,-1,0,,10:35:43,10:43:38,1
CP2020,35,housemaid,married,tertiary,0,1265,1,0,cellular,15,may,5,179,4,failure,15:50:35,15:56:01,1
CP2021,51,retired,married,primary,0,2525,0,0,,11,jun,2,-1,0,,11:57:26,12:00:30,0
CP2022,40,management,divorced,tertiary,0,205,0,0,cellular,25,jul,1,-1,0,,12:04:18,12:10:15,0
CP2023,32,entrepreneur,single,tertiary,0,-34,1,0,cellular,11,mar,1,-1,0,,14:46:25,14:48:06,1
CP2024,21,student,single,secondary,0,215,0,0,cellular,24,may,1,89,7,success,9:51:08,9:57:30,1
CP2025,54,retired,divorced,tertiary,0,0,0,0,,13,may,1,-1,0,,17:46:11,17:56:29,1
CP2026,47,management,married,tertiary,0,2351,0,0,cellular,2,jun,2,84,1,success,16:46:25,16:49:08,1
CP2027,34,entrepreneur,single,secondary,1,-200,0,1,cellular,25,jul,5,-1,0,,15:57:52,16:02:00,0
CP2028,39,housemaid,married,secondary,0,0,1,0,cellular,29,jul,4,-1,0,,13:36:16,13:39:54,0
CP2029,42,technician,married,secondary,0,2152,0,0,cellular,30,mar,2,181,2,failure,11:16:12,11:22:13,0
CP2030,30,unemployed,single,secondary,0,79,0,1,cellular,5,feb,2,196,1,failure,9:12:48,9:21:36,0
CP2031,34,technician,married,secondary,0,159,1,0,cellular,18,oct,1,-1,0,,16:01:05,16:05:17,1
CP2032,37,technician,married,secondary,0,410,1,1,,2,jun,6,-1,0,,17:10:52,17:16:09,0
CP2033,31,management,single,tertiary,0,147,0,0,cellular,9,jun,2,92,3,success,15:32:53,15:35:36,1
CP2034,38,technician,married,secondary,1,0,0,1,cellular,31,jul,28,-1,0,,10:23:40,10:24:24,0
CP2035,50,blue-collar,married,primary,0,604,0,0,cellular,5,aug,1,-1,0,,10:07:37,10:09:21,0
CP2036,46,admin.,married,secondary,0,3098,1,0,telephone,21,nov,9,-1,0,,10:00:32,10:03:44,0
CP2037,66,retired,married,tertiary,0,1948,0,0,cellular,28,jan,1,91,4,success,11:11:52,11:15:28,1
CP2038,47,admin.,married,secondary,0,726,0,0,,17,jun,3,-1,0,,12:05:07,12:06:07,0
CP2039,32,management,single,tertiary,0,2551,1,0,cellular,21,jul,3,-1,0,,15:16:01,15:26:39,1
CP2040,72,retired,single,tertiary,0,1285,0,0,telephone,2,nov,5,98,2,failure,16:56:37,16:59:36,0
CP2041,35,blue-collar,single,secondary,0,907,1,1,,8,may,1,-1,0,,11:34:30,11:38:32,0
CP2042,36,management,single,tertiary,0,1804,0,0,cellular,7,may,1,366,1,other,14:03:52,14:06:42,0
CP2043,34,blue-collar,single,,0,129,1,1,cellular,16,nov,1,200,2,success,17:36:47,17:41:42,1
CP2044,48,management,married,secondary,0,2892,0,0,cellular,7,jul,1,385,1,success,10:05:15,10:12:02,1
CP2045,27,technician,married,secondary,0,512,1,0,,19,may,1,-1,0,,11:35:12,11:37:20,0
CP2046,39,technician,married,secondary,0,603,0,1,cellular,15,apr,1,-1,0,,14:14:44,14:18:18,1
CP2047,31,technician,married,secondary,0,7,0,0,telephone,6,aug,6,-1,0,,12:20:39,12:22:35,0
CP2048,32,blue-collar,married,secondary,0,328,1,0,,20,may,1,-1,0,,12:18:01,12:20:13,0
CP2049,61,management,married,tertiary,0,997,0,0,cellular,22,jun,1,104,1,success,14:41:44,14:46:13,1
CP2050,35,self-employed,married,tertiary,0,1250,1,0,cellular,2,apr,1,136,1,other,14:34:51,14:40:52,0
CP2051,30,blue-collar,single,secondary,1,447,0,0,,14,may,6,-1,0,,12:35:33,12:37:16,0
CP2052,39,blue-collar,married,primary,0,830,1,0,,8,may,2,-1,0,,15:27:17,15:31:23,0
CP2053,38,blue-collar,married,secondary,0,814,1,0,cellular,4,feb,1,-1,0,,14:11:47,14:16:53,0
CP2054,38,technician,married,tertiary,0,216,0,0,cellular,19,aug,4,-1,0,,14:41:55,14:44:16,0
CP2055,27,technician,single,primary,0,1022,1,0,,19,may,2,-1,0,,10:06:34,10:13:59,0
CP2056,30,management,married,tertiary,0,102,1,0,cellular,5,apr,7,426,3,other,16:50:32,16:58:22,1
CP2057,52,housemaid,married,primary,0,618,1,1,cellular,10,aug,2,102,2,failure,14:15:04,14:20:56,0
CP2058,55,technician,divorced,secondary,0,35,1,0,cellular,20,aug,4,-1,0,,11:53:51,11:55:57,0
CP2059,54,technician,married,secondary,0,0,0,0,telephone,30,apr,3,84,3,success,11:49:24,12:02:10,1
CP2060,56,management,married,tertiary,0,830,1,1,,6,may,1,-1,0,,17:54:01,18:14:02,1
CP2061,31,technician,single,,0,365,0,0,,4,jul,1,-1,0,,16:32:07,16:36:24,0
CP2062,31,self-employed,married,tertiary,0,414,0,0,cellular,14,aug,5,-1,0,,12:28:33,12:31:22,0
CP2063,50,admin.,divorced,secondary,0,237,0,1,telephone,5,nov,1,-1,0,,11:21:24,11:24:13,1
CP2064,27,services,single,secondary,0,44,0,0,,7,sep,1,-1,0,,12:07:54,12:08:05,0
CP2065,33,blue-collar,single,secondary,0,-366,1,0,,28,may,4,-1,0,,12:21:46,12:23:07,0
CP2066,47,services,married,secondary,0,306,1,0,cellular,20,apr,2,-1,0,,16:50:19,16:50:39,0
CP2067,32,services,single,secondary,0,717,0,0,cellular,30,jan,2,-1,0,,15:26:45,15:34:27,0
CP2068,53,unemployed,divorced,secondary,0,587,0,0,cellular,19,nov,1,-1,0,,17:54:02,18:03:23,1
CP2069,50,management,married,secondary,0,1165,0,0,cellular,16,jul,1,-1,0,,17:17:35,17:25:10,1
CP2070,34,admin.,married,tertiary,0,882,0,0,cellular,13,aug,1,113,5,success,16:05:54,16:08:09,0
CP2071,46,technician,married,secondary,0,1167,1,0,cellular,21,nov,2,-1,0,,16:41:32,17:07:12,1
CP2072,34,blue-collar,single,secondary,0,1698,1,0,,27,may,7,-1,0,,13:48:54,13:49:33,0
CP2073,84,retired,divorced,primary,0,639,0,0,telephone,18,may,3,-1,0,,15:04:37,15:10:30,1
CP2074,39,management,divorced,tertiary,0,1968,0,0,cellular,21,nov,1,-1,0,,14:54:56,15:05:44,1
CP2075,35,admin.,divorced,secondary,0,0,1,0,cellular,7,may,2,-1,0,,17:38:11,17:42:33,0
CP2076,45,management,married,tertiary,0,1363,1,0,,15,may,5,-1,0,,13:19:36,13:30:33,0
CP2077,31,management,married,tertiary,0,917,1,0,cellular,27,aug,9,-1,0,,15:33:48,15:35:28,0
CP2078,51,self-employed,divorced,primary,0,10924,0,0,cellular,6,may,2,-1,0,,16:48:46,16:50:32,0
CP2079,46,blue-collar,married,secondary,0,640,1,0,cellular,12,mar,1,182,4,success,9:12:21,9:15:56,1
CP2080,43,technician,single,secondary,0,59,1,0,,11,jun,19,-1,0,,14:11:48,14:13:35,0
CP2081,34,management,single,tertiary,0,808,0,0,cellular,26,may,2,97,1,other,14:58:26,15:04:42,0
CP2082,35,admin.,single,secondary,0,-101,1,0,cellular,16,apr,1,318,1,other,11:56:46,12:01:21,0
CP2083,38,blue-collar,single,secondary,0,1137,0,0,cellular,13,may,1,-1,0,,9:54:43,9:59:59,0
CP2084,57,management,divorced,secondary,0,3625,1,0,,14,may,3,-1,0,,12:07:15,12:19:42,0
CP2085,28,student,single,tertiary,0,290,1,0,telephone,27,nov,1,-1,0,,16:34:57,16:35:21,0
CP2086,62,blue-collar,married,secondary,0,272,0,0,cellular,11,nov,1,92,3,success,11:44:03,11:48:52,1
CP2087,34,blue-collar,married,primary,0,-288,1,0,,19,may,1,-1,0,,12:22:30,12:33:13,0
CP2088,38,management,married,tertiary,0,1308,1,0,cellular,2,feb,1,-1,0,,9:06:43,9:17:09,1
CP2089,37,blue-collar,married,secondary,0,0,0,0,,27,may,6,-1,0,,15:00:24,15:00:57,0
CP2090,41,technician,single,secondary,0,169,1,0,cellular,12,may,2,-1,0,,17:55:22,17:57:18,0
CP2091,38,entrepreneur,married,tertiary,0,170,1,0,cellular,18,may,1,-1,0,,14:52:17,14:59:39,1
CP2092,44,blue-collar,married,,0,1529,1,0,cellular,30,apr,1,-1,0,,17:15:15,17:21:02,1
CP2093,31,technician,married,tertiary,0,3338,1,0,cellular,21,dec,2,-1,0,,15:19:00,15:23:24,1
CP2094,56,management,divorced,tertiary,0,1263,1,0,cellular,13,may,1,-1,0,,10:02:56,10:05:31,0
CP2095,37,unemployed,single,secondary,0,2722,0,0,telephone,27,apr,2,179,3,other,13:52:28,13:59:34,1
CP2096,38,blue-collar,married,secondary,0,2685,0,0,,20,jun,12,-1,0,,17:55:46,17:56:08,0
CP2097,31,technician,married,tertiary,0,120,0,0,cellular,8,aug,1,-1,0,,12:18:26,12:35:06,1
CP2098,34,technician,married,secondary,0,51,1,0,,5,may,2,-1,0,,13:40:29,13:40:48,0
CP2099,31,management,single,tertiary,0,515,0,0,cellular,1,jun,5,-1,0,,16:10:41,16:15:37,1
CP2100,44,blue-collar,married,primary,0,3407,1,0,,15,may,2,-1,0,,14:11:20,14:14:19,0
CP2101,48,housemaid,married,primary,0,0,0,0,cellular,28,aug,23,-1,0,,10:07:12,10:07:32,0
CP2102,55,retired,married,,0,554,0,1,cellular,25,jul,1,-1,0,,11:14:41,11:18:35,0
CP2103,54,blue-collar,divorced,primary,0,2062,1,0,,14,may,2,-1,0,,10:39:02,10:46:20,0
CP2104,70,retired,married,primary,0,2795,0,0,cellular,8,jan,2,-1,0,,10:48:22,10:53:23,1
CP2105,67,retired,married,tertiary,0,701,0,0,cellular,6,aug,2,-1,0,,11:55:22,11:59:36,1
CP2106,49,housemaid,married,primary,0,889,0,0,telephone,7,jul,1,-1,0,,10:06:19,10:12:47,1
CP2107,43,management,married,tertiary,0,-334,1,0,cellular,7,aug,1,-1,0,,11:09:40,11:14:31,0
CP2108,50,blue-collar,married,secondary,0,74,1,1,,27,may,1,-1,0,,15:57:53,16:00:19,0
CP2109,38,management,divorced,tertiary,0,4692,1,0,,29,may,2,-1,0,,16:18:25,16:41:08,1
CP2110,63,entrepreneur,married,primary,0,2287,0,0,telephone,1,sep,1,-1,0,,16:08:54,16:17:04,0
CP2111,28,management,single,tertiary,0,3611,0,0,cellular,26,feb,2,-1,0,,10:34:05,10:36:26,1
CP2112,47,entrepreneur,divorced,tertiary,0,178,0,0,cellular,4,feb,1,-1,0,,15:26:12,15:31:03,0
CP2113,41,management,married,tertiary,0,27696,0,0,cellular,12,feb,2,184,3,success,17:31:28,17:33:46,1
CP2114,45,self-employed,married,tertiary,0,0,1,0,cellular,17,nov,1,-1,0,,12:32:41,12:34:55,0
CP2115,36,technician,married,tertiary,0,4596,1,0,cellular,16,apr,2,-1,0,,12:41:40,12:56:41,1
CP2116,33,blue-collar,married,primary,1,2,1,1,cellular,9,jul,1,-1,0,,13:05:32,13:09:19,0
CP2117,30,self-employed,single,primary,0,163,0,0,cellular,9,feb,3,-1,0,,17:52:27,17:56:11,0
CP2118,40,services,married,secondary,0,0,1,0,cellular,5,may,1,334,2,failure,10:38:04,10:41:08,0
CP2119,33,technician,married,tertiary,0,1699,0,0,cellular,28,jan,1,83,3,success,13:29:28,13:32:50,1
CP2120,44,management,married,tertiary,0,119,1,0,cellular,10,jul,1,-1,0,,14:41:14,14:42:21,0
CP2121,32,admin.,married,secondary,0,0,1,0,cellular,30,jul,5,-1,0,,10:01:19,10:02:30,0
CP2122,38,blue-collar,single,primary,0,522,1,0,,2,jun,1,-1,0,,14:09:37,14:12:13,0
CP2123,39,technician,married,secondary,0,2266,0,0,cellular,18,feb,4,-1,0,,15:17:19,15:20:47,1
CP2124,41,blue-collar,married,primary,0,258,1,0,,7,may,1,-1,0,,10:02:51,10:07:03,0
CP2125,36,unemployed,divorced,secondary,0,5,1,0,cellular,30,jan,1,2,2,other,17:00:48,17:03:37,0
CP2126,34,management,divorced,tertiary,0,0,0,0,cellular,21,aug,2,-1,0,,14:18:46,14:20:49,0
CP2127,51,retired,single,tertiary,0,730,1,0,,18,nov,2,-1,0,,15:36:35,15:41:22,0
CP2128,24,student,single,primary,0,1235,0,0,cellular,14,jul,4,93,6,other,10:58:05,11:03:39,1
CP2129,34,blue-collar,single,tertiary,0,42,0,0,cellular,5,aug,1,-1,0,,13:15:19,13:20:16,0
CP2130,56,retired,married,secondary,1,101,0,1,,19,jun,1,-1,0,,14:20:04,14:25:34,0
CP2131,33,admin.,single,secondary,0,1779,1,0,,21,may,2,-1,0,,14:06:10,14:09:05,0
CP2132,38,management,divorced,tertiary,0,155,1,0,,20,jun,26,-1,0,,11:35:38,11:36:03,0
CP2133,55,management,married,tertiary,0,7803,0,0,cellular,15,jan,1,-1,0,,10:11:42,10:19:03,1
CP2134,23,student,single,secondary,0,1809,0,0,cellular,8,jul,2,-1,0,,9:07:17,9:14:11,1
CP2135,31,self-employed,married,tertiary,0,1134,0,0,cellular,6,feb,2,-1,0,,13:22:56,13:25:50,0
CP2136,32,technician,divorced,tertiary,0,53,0,0,cellular,22,aug,2,-1,0,,15:18:48,15:29:59,1
CP2137,39,management,married,tertiary,0,2763,1,0,,2,jun,2,-1,0,,11:38:28,11:47:14,1
CP2138,35,management,single,tertiary,0,-324,0,1,cellular,21,jul,11,-1,0,,17:56:02,18:12:27,1
CP2139,45,blue-collar,married,primary,0,5461,1,0,cellular,20,nov,2,-1,0,,16:48:42,17:02:43,1
CP2140,55,blue-collar,married,secondary,0,49,1,0,cellular,7,jul,4,-1,0,,13:53:23,14:01:37,1
CP2141,29,services,single,secondary,0,2,0,0,,8,may,1,-1,0,,12:58:14,13:01:24,0
CP2142,48,unemployed,divorced,secondary,0,201,0,0,cellular,10,feb,2,92,2,success,16:59:44,17:06:30,1
CP2143,36,admin.,divorced,secondary,0,246,1,0,,16,may,2,-1,0,,14:29:27,14:32:53,0
CP2144,43,technician,married,tertiary,0,192,0,0,cellular,5,aug,2,-1,0,,15:46:53,15:50:16,0
CP2145,60,technician,married,secondary,0,10925,0,0,cellular,23,oct,3,185,1,success,12:53:14,12:57:44,1
CP2146,29,admin.,single,secondary,0,163,1,1,,16,may,1,-1,0,,16:40:11,16:53:34,1
CP2147,70,retired,married,primary,0,3782,0,0,cellular,16,mar,1,-1,0,,11:23:58,11:34:16,0
CP2148,30,admin.,married,secondary,0,874,1,0,cellular,22,jul,2,-1,0,,16:16:17,16:17:50,0
CP2149,41,management,married,secondary,0,456,1,0,cellular,11,aug,4,-1,0,,11:46:33,11:58:47,1
